,audioFileName,text,audioLength
5381,227800_2.wav,காமேஸ்வர ராவ் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் என்.,6.8439999999999985
5570,227801_1.wav,"கங்கை அமரன், மணிமுடி ஆகியோரின் பாடல்களுக்கு இளையராஜா இசையமைத்திருந்தார்.",7.996
5569,227802_1.wav,பண்ணையடிமை முறையானது வெவ்வேறு மாவட்டங்களுக்கு இடையில் வேறுபட்டு இருந்தது.,7.356
5568,227803_1.wav,"மற்றவை திணிவும், நேரமும் ஆகும்.",6.0760000000000005
3522,227803_2.wav,"மற்றவை திணிவும், நேரமும் ஆகும்.",7.356
5567,227804_1.wav,"பட்டாயா தாய்லாந்து வளைகுடாவிலிருந்து தொலைவில் அமைந்துள்ளது, இது பேங்காக் நகரத்திலிருந்து சுமார் கி.",11.196
3521,227804_2.wav,"பட்டாயா தாய்லாந்து வளைகுடாவிலிருந்து தொலைவில் அமைந்துள்ளது, இது பேங்காக் நகரத்திலிருந்து சுமார் கி.",11.58
5566,227805_1.wav,பல்வேறு சர்வதேச மாநாடுகள் மற்றும் உச்சி மாநாடுகளில் கலந்து கொண்டார்.,7.356
5565,227806_1.wav,காங்கிறீட்டில் காற்றடக்கல் பல காரணங்களுக்காகச் செய்யப்படுகின்றது.,7.1
5564,227807_1.wav,ஆகவே ஜிபிஆர்எஸ் சேவையுடன் கூடிய செல்லுலர் சேவைகள்.,7.356
3518,227807_2.wav,ஆகவே ஜிபிஆர்எஸ் சேவையுடன் கூடிய செல்லுலர் சேவைகள்.,9.404
5563,227808_1.wav,ஏனென்றால் இவர்களது இன்சுலின் சுரப்பிகள் இன்சுலின் சுரக்கும் தன்மையை முற்றிலும் இழந்திருக்கின்றன.,9.532
3517,227808_2.wav,ஏனென்றால் இவர்களது இன்சுலின் சுரப்பிகள் இன்சுலின் சுரக்கும் தன்மையை முற்றிலும் இழந்திருக்கின்றன.,10.62
5562,227809_1.wav,இதனால் அவர்கள் யாரிடமும் உதவி கோரி போக மாட்டார்கள்.,6.46
3516,227809_2.wav,இதனால் அவர்கள் யாரிடமும் உதவி கோரி போக மாட்டார்கள்.,7.8679999999999986
5561,227810_1.wav,அந்த உலோகப் பட்டை கான்கார்ட் விமானத்தின் சக்கரத்தில் துளை இட்டது.,6.716
3515,227810_2.wav,அந்த உலோகப் பட்டை கான்கார்ட் விமானத்தின் சக்கரத்தில் துளை இட்டது.,9.596
5560,227811_1.wav,ஆம் ஆண்டு இத்திரைப்படம் எட்டு ஃபிலிம்பேர் விருதுகளை வென்றது.,7.8679999999999986
3514,227811_2.wav,ஆம் ஆண்டு இத்திரைப்படம் எட்டு ஃபிலிம்பேர் விருதுகளை வென்றது.,10.812
5559,227812_1.wav,நெசவிற்கு அடுத்தபடியாக தீப்பெட்டித் தொழிலில் பலர் ஈடுபட்டுள்ளனர்.,6.716
3513,227812_2.wav,நெசவிற்கு அடுத்தபடியாக தீப்பெட்டித் தொழிலில் பலர் ஈடுபட்டுள்ளனர்.,8.956
5558,227813_1.wav,இந்த போர் ஜம்மு காஷ்மீர் மாநிலத்தின் கார்கில் நகரின் அருகில் நடந்தது.,7.74
3512,227813_2.wav,இந்த போர் ஜம்மு காஷ்மீர் மாநிலத்தின் கார்கில் நகரின் அருகில் நடந்தது.,9.916
5557,227814_1.wav,ஓர் அணிக்கு ஓவர்கள் விளையாடக் கொடுக்கப்பட்டது.,5.308
3511,227814_2.wav,ஓர் அணிக்கு ஓவர்கள் விளையாடக் கொடுக்கப்பட்டது.,6.396
5556,227815_1.wav,ஆக நாகரிகம் தொடங்கிய நாள் முதல் அரசர்கள் தங்களுக்குரிய பொருளை பலவாறு ஈட்டியுள்ளனர்.,10.172
5555,227816_1.wav,காலநிலைகளை வகைப்படுத்துவது ஒரு சிக்கலான காரியம்.,6.332000000000002
5554,227817_1.wav,அவர்கள் உடல்களை எடுத்துச் சென்ற பிரித்தானியர் அவர்கள் உடல்களை அந்நிலையிலேயே காட்சிக்கு வைத்தனர்.,10.044
5553,227818_1.wav,"வேறுபட்ட நிகழ்வுகளுடன் மதங்கள், வரலாறு அல்லது புராணம் தொடர்புடையதாக இருந்தது.",8.508
3508,227818_2.wav,"வேறுபட்ட நிகழ்வுகளுடன் மதங்கள், வரலாறு அல்லது புராணம் தொடர்புடையதாக இருந்தது.",9.532
5552,227819_1.wav,லட்சுமண் கணேஷ் தட்டே என்ற சுயேட்சை வேட்பாளரை வலதுசாரி இந்து மகாசபா ஆதரித்தது.,10.172
3507,227819_2.wav,லட்சுமண் கணேஷ் தட்டே என்ற சுயேட்சை வேட்பாளரை வலதுசாரி இந்து மகாசபா ஆதரித்தது.,12.732
5551,227820_1.wav,அவ்விதமே இந்தப் பெயர் இறுதிசெய்யப்பட்டது.,5.308
3506,227820_2.wav,அவ்விதமே இந்தப் பெயர் இறுதிசெய்யப்பட்டது.,6.14
5550,227821_1.wav,இந்த கோல்களின் மூலம் இவர் மிகவும் பிரபலமானார்.,5.436
3505,227821_2.wav,இந்த கோல்களின் மூலம் இவர் மிகவும் பிரபலமானார்.,6.524
5549,227822_1.wav,இதில் பத்தாயிரம் முதல் இருபதாயிரம் வீரர்கள் வரை இருப்பர்.,5.82
3504,227822_2.wav,இதில் பத்தாயிரம் முதல் இருபதாயிரம் வீரர்கள் வரை இருப்பர்.,7.547999999999999
5548,227823_1.wav,செந்நாய் குழுவாக வாழும் ஒரு விலங்கு.,4.668
3503,227823_2.wav,செந்நாய் குழுவாக வாழும் ஒரு விலங்கு.,5.308
5547,227824_1.wav,விவசாயம் மாவட்டத்தின் முக்கியமான தொழிலாக விளங்குகின்றது.,6.587999999999999
5546,227825_1.wav,இவ்விதழில் இஸ்லாமிய உலகம் பற்றிய செய்திகளும் சேர்க்கப்பட்டிருந்தன.,7.1
3501,227825_2.wav,இவ்விதழில் இஸ்லாமிய உலகம் பற்றிய செய்திகளும் சேர்க்கப்பட்டிருந்தன.,8.892000000000003
5545,227826_1.wav,ல் இந்த எண்ணிக்கை அணிகளாக உயர்த்தப்பட்டது.,5.052
3500,227826_2.wav,ல் இந்த எண்ணிக்கை அணிகளாக உயர்த்தப்பட்டது.,7.292000000000002
5544,227827_1.wav,இல் ஒரு அசைப்படமாகவும்.,5.692
3499,227827_2.wav,இல் ஒரு அசைப்படமாகவும்.,5.884
5543,227828_1.wav,இது ஆத்திரேலியா நாட்டை சேர்ந்தது ஆகும்.,4.668
3498,227828_2.wav,இது ஆத்திரேலியா நாட்டை சேர்ந்தது ஆகும்.,6.204
5542,227829_1.wav,இது இரு நூறு ஆண்டுகளுக்கு நீடித்து இருந்தது.,5.308
3497,227829_2.wav,இது இரு நூறு ஆண்டுகளுக்கு நீடித்து இருந்தது.,7.1
5541,227830_1.wav,அப்பருவத்தின் இறுதியில் இரட்டையர் பிரிவுகளில் # தரவரிசையில் மதிப்பிடப்பட்டார்.,9.02
3496,227830_2.wav,அப்பருவத்தின் இறுதியில் இரட்டையர் பிரிவுகளில் # தரவரிசையில் மதிப்பிடப்பட்டார்.,11.515999999999998
5540,227831_1.wav,மேலும் பழங்கால இந்து கட்டிடக்கலைப் பாணியிலான தெளிந்த அமைதியான கட்டிடத்தையும் கொண்டுள்ளது.,9.788
3495,227831_2.wav,மேலும் பழங்கால இந்து கட்டிடக்கலைப் பாணியிலான தெளிந்த அமைதியான கட்டிடத்தையும் கொண்டுள்ளது.,12.092
5539,227832_1.wav,சகஸ்ரநாமம் மற்றும் பலரும் நடித்திருந்தனர்.,5.436
2028,227832_2.wav,சகஸ்ரநாமம் மற்றும் பலரும் நடித்திருந்தனர்.,6.716
5538,227833_1.wav,"நெல்லி விதை மூலமும், ஒட்டுக் கட்டு மூலமும் இனப்பெருக்கம் செய்யப்படுகிறது.",6.972
2027,227833_2.wav,"நெல்லி விதை மூலமும், ஒட்டுக் கட்டு மூலமும் இனப்பெருக்கம் செய்யப்படுகிறது.",9.02
5537,227834_1.wav,ஓர் உயிரினம் அல்லது இயந்திரம் இரு கால்களால் நகரும் வழக்கத்தைக் கொண்டிருப்பின் அதுஎனப்படும்.,9.916
2026,227834_2.wav,ஓர் உயிரினம் அல்லது இயந்திரம் இரு கால்களால் நகரும் வழக்கத்தைக் கொண்டிருப்பின் அதுஎனப்படும்.,10.428
5536,227835_1.wav,"இச்சித்தர் , அல்லது ஆம் நூற்றாண்டில் வாழ்ந்தவர் ஆவர்.",6.204
5535,227836_1.wav,இவர் இறக்கும்போது இவருக்கு வயது.,5.052
5534,227837_1.wav,",ஆகியவற்றில் கருத்துப் பரிமாறிக்கொள்ளப்பட்டது.",5.052
2025,227837_2.wav,",ஆகியவற்றில் கருத்துப் பரிமாறிக்கொள்ளப்பட்டது.",6.716
5533,227838_1.wav,நிர்ணயிக்கப்பட தரவு எண்களைக் கொண்டு கூறுகளை அளவிட வேண்டும்.,6.972
2024,227838_2.wav,நிர்ணயிக்கப்பட தரவு எண்களைக் கொண்டு கூறுகளை அளவிட வேண்டும்.,8.38
5532,227839_1.wav,பின்னர் கொழும்பு புனித யோசப் கல்லூரியில் கல்வியைத் தொடர்ந்தார்.,7.8679999999999986
2023,227839_2.wav,பின்னர் கொழும்பு புனித யோசப் கல்லூரியில் கல்வியைத் தொடர்ந்தார்.,7.8679999999999986
5531,227840_1.wav,மில்லியன் விலங்குகளை இழந்தது.,5.052
2022,227840_2.wav,மில்லியன் விலங்குகளை இழந்தது.,5.052
5530,227841_1.wav,இந்திய அரசினால் தேசிய இன்றியமையா கழகமாக அங்கீகரிக்கப்பட்டுள்ளது.,7.228
2021,227841_2.wav,இந்திய அரசினால் தேசிய இன்றியமையா கழகமாக அங்கீகரிக்கப்பட்டுள்ளது.,8.508
5529,227842_1.wav,"தமிழுக்குக் கிடைத்திருக்க கூடிய பல வளங்கள் சிதறடிக்கப்பட்டன, அல்லது தடைப்பட்டன.",7.228
5528,227843_1.wav,ஆனால் இன்று நாம் அறியும் நற்செய்தி நூல்கள் நான்கும் கி.,7.8679999999999986
5527,227844_1.wav,அந்தத் திரைப்படம் பாக்ஸ் ஆபிஸ் வெற்றிபெற தவறிவிட்டது.,6.0760000000000005
5526,227845_1.wav,வேளாண்மைப் பட்டதாரி ஆவார்.,4.1560000000000015
5377,227845_2.wav,வேளாண்மைப் பட்டதாரி ஆவார்.,4.796
5376,227846_2.wav,கனடாவில் எழுதப் படிக்கத் தெரிந்தோர் %க்கும் கூடுதலாக உள்ளதாக மதிப்பிடப்படுகின்றது.,7.74
5524,227847_1.wav,", பழங்குடி மக்களை கொல்வதை சட்டமாக்கினான்.",7.228
5375,227847_2.wav,", பழங்குடி மக்களை கொல்வதை சட்டமாக்கினான்.",5.82
5523,227848_1.wav,என சிலர் சொல்கிறார்கள்.,4.0280000000000005
5522,227849_1.wav,இவர் சூரியன் திரைப்படம் மூலம் தமிழில் அறிமுகமானார்.,5.436
5373,227849_2.wav,இவர் சூரியன் திரைப்படம் மூலம் தமிழில் அறிமுகமானார்.,6.8439999999999985
5521,227850_1.wav,செல்வத்திற்கு அதிபதியான பைரவரை சொர்ண ஆகர்ஷண பைரவர் என்றழைக்கின்றார்கள்.,8.764
5520,227851_1.wav,இதர உறவினர்கள் மற்றும் அந்நியர்கள் குழந்தையைத் தத்து எடுத்துக் கொள்ளலாம்.,7.228
5371,227851_2.wav,இதர உறவினர்கள் மற்றும் அந்நியர்கள் குழந்தையைத் தத்து எடுத்துக் கொள்ளலாம்.,7.228
5519,227852_1.wav,"நாமக்கல் மாவட்டத்தில் சட்டமன்றத் தொகுதிகளும், ஒரு மக்களவைத் தொகுதியும் உள்ளது.",7.484
5518,227853_1.wav,"இதன் காரணமாக, கிரேக்க இராணுவம் முழுவதிலும் பிளேக் நோயை ஏற்படுகிறது.",7.612
5369,227853_2.wav,"இதன் காரணமாக, கிரேக்க இராணுவம் முழுவதிலும் பிளேக் நோயை ஏற்படுகிறது.",7.74
5517,227854_1.wav,அதே கல்லூரியில் அரவிந்தும் சேர்கிறான்.,4.796
5368,227854_2.wav,அதே கல்லூரியில் அரவிந்தும் சேர்கிறான்.,5.052
5516,227855_1.wav,"சதவிகிதம் ஆப்பிள் நோட்புக் விற்பனையிலிருந்தும்,.",5.564
5367,227855_2.wav,"சதவிகிதம் ஆப்பிள் நோட்புக் விற்பனையிலிருந்தும்,.",5.692
5515,227856_1.wav,இராமன் சீதையை மீட்டான்.,4.54
5514,227857_1.wav,இல் இவரது ஆட்சிக்காலத்தில் மதுவிலக்கு அறிமுகப்படுத்தப்பட்டது.,5.82
5513,227858_1.wav,இது புதினம் என்பதின் குறுகிய வடிவமாகும்.,4.796
5364,227858_2.wav,இது புதினம் என்பதின் குறுகிய வடிவமாகும்.,5.052
5512,227859_1.wav,இவரது பெயர் சிவபெருமானை அழைக்கும் பெயர்.,5.436
5363,227859_2.wav,இவரது பெயர் சிவபெருமானை அழைக்கும் பெயர்.,5.436
5511,227860_1.wav,பாலகிருஷ்ணன் ஆகியோர் இசையமைத்திருந்தனர்.,5.308
5362,227860_2.wav,பாலகிருஷ்ணன் ஆகியோர் இசையமைத்திருந்தனர்.,4.796
5510,227861_1.wav,தேசபக்தி மிக்க தமது பேச்சினால் பல இளைஞர்களை தேசத் தொண்டர்களாக மாற்றியவர்.,7.8679999999999986
5361,227861_2.wav,தேசபக்தி மிக்க தமது பேச்சினால் பல இளைஞர்களை தேசத் தொண்டர்களாக மாற்றியவர்.,8.508
5509,227862_1.wav,"அவை குறுந்தொகை , ஆகியவை.",4.668
5508,227863_1.wav,நாடகத்திற்கு மதிப்பு மிக்க விமர்சனங்கள் கிடைத்தன.,4.668
5360,227863_2.wav,நாடகத்திற்கு மதிப்பு மிக்க விமர்சனங்கள் கிடைத்தன.,5.692
5507,227864_1.wav,"இவரது எண்ணக்கருக்கள் கலைத் துறைகளிலும், சமூக அறிவியல் துறைகளிலும் பெரும் தாக்கத்தை ஏற்படுத்தின.",9.532
5506,227865_1.wav,"அதைத் தொடர்ந்து அடுத்த ஆண்டே, ஈ.",5.18
5505,227866_1.wav,ஆஸ்திரேலிய பழங்குடி மக்கள் காணப்பட்டனர்.,5.052
5359,227866_2.wav,ஆஸ்திரேலிய பழங்குடி மக்கள் காணப்பட்டனர்.,4.796
5504,227867_1.wav,"பிற்படுத்தப்பட்ட வகுப்பினர் இஸ்லாமியர் ,.",4.668
5358,227867_2.wav,"பிற்படுத்தப்பட்ட வகுப்பினர் இஸ்லாமியர் ,.",4.54
5503,227868_1.wav,இதே நிறுவனம் ஆண்டு இந்தியன் பிரீமியர் லீக்.,6.587999999999999
5502,227869_1.wav,"மக்னீசியம், நிலக்கரி எண்ணெய் போன்றவை இங்கு அதிகமாகக் கிடைக்கின்றன.",7.356
5357,227869_2.wav,"மக்னீசியம், நிலக்கரி எண்ணெய் போன்றவை இங்கு அதிகமாகக் கிடைக்கின்றன.",6.8439999999999985
5501,227870_1.wav,சுமார் ஆண்டுகள் பாண்டியப் பேரரசின் கீழ் இருந்த இப்பகுதி முகலாயர்களின் படையெடுப்பால் கி.,9.66
5500,227871_1.wav,அது அந்தக் கட்டடம் மருத்துவமனை சார்ந்தது என்பதைக் காட்டுகிறது.,6.587999999999999
5356,227871_2.wav,அது அந்தக் கட்டடம் மருத்துவமனை சார்ந்தது என்பதைக் காட்டுகிறது.,6.972
5499,227872_1.wav,சிறு குடில் ஒன்றின் அமைப்பை ஒத்துக் காணப்படும் இக்கோயில் கொற்றவைக்கு உரியதாகும்.,8.508
5355,227872_2.wav,சிறு குடில் ஒன்றின் அமைப்பை ஒத்துக் காணப்படும் இக்கோயில் கொற்றவைக்கு உரியதாகும்.,7.996
5498,227873_1.wav,இதையே மூளைச் சாவு என்கிறோம்.,4.412
5354,227873_2.wav,இதையே மூளைச் சாவு என்கிறோம்.,3.516
5497,227874_1.wav,ஒன்றுக்கு மேற்பட்ட வீரர்கள் ஆன்லைனில் பங்குகொண்டு விளையாடும் விளையாட்டு ஆகும்.,8.38
5353,227874_2.wav,ஒன்றுக்கு மேற்பட்ட வீரர்கள் ஆன்லைனில் பங்குகொண்டு விளையாடும் விளையாட்டு ஆகும்.,8.38
5496,227875_1.wav,மண்டைதீவில் பாடசாலைகள் இருக்கின்றன.,5.436
5352,227875_2.wav,மண்டைதீவில் பாடசாலைகள் இருக்கின்றன.,5.308
5495,227876_1.wav,இதன்படி ½ நாழிகை ஒரு ஓரை என அமையும்.,6.204
5351,227876_2.wav,இதன்படி ½ நாழிகை ஒரு ஓரை என அமையும்.,8.124
5494,227877_1.wav,"மையமாக,திறமையான மற்றும் உறுதியான பொருளாதாரத்தை நிர்வகிக்க சர்வாதிகார அமைப்பு ஒன்றிற்காக வாதிடுகிறது.",9.66
5350,227877_2.wav,"மையமாக,திறமையான மற்றும் உறுதியான பொருளாதாரத்தை நிர்வகிக்க சர்வாதிகார அமைப்பு ஒன்றிற்காக வாதிடுகிறது.",11.452
5493,227878_1.wav,என்னும் கின்னஸ் உலக சாதனையை ஜாக்கி நிகழ்த்தியுள்ளார்.,5.948
5349,227878_2.wav,என்னும் கின்னஸ் உலக சாதனையை ஜாக்கி நிகழ்த்தியுள்ளார்.,5.948
5492,227879_1.wav,கில்கிறிஸ்ட்டின் மனைவியின் பெயர் மெலிண்டா.,5.436
5348,227879_2.wav,கில்கிறிஸ்ட்டின் மனைவியின் பெயர் மெலிண்டா.,4.924
5491,227880_1.wav,அல்லதுஎனத் தமிழில் வழங்கப்படுகிறது.,5.052
5347,227880_2.wav,அல்லதுஎனத் தமிழில் வழங்கப்படுகிறது.,5.436
5346,227881_2.wav,"காதுகள், மடி, கால்கள் குளிர்ந்து காணப்படும்.",5.948
5345,227882_2.wav,"இந்தப் படத்திலும், அரிசி மிகக் குறைந்த வருமானத்தையே கொடுத்திருக்கின்றது என்று தெரிய வருகின்றது.",9.148
5487,227884_1.wav,புறநானூற்றுப் பாடல்களுக்குத் தரப்பட்டுள்ள துறைகளின் பெயர்களை அகர வரிசையில் இங்குக் காணலாம்.,8.508
5344,227884_2.wav,புறநானூற்றுப் பாடல்களுக்குத் தரப்பட்டுள்ள துறைகளின் பெயர்களை அகர வரிசையில் இங்குக் காணலாம்.,8.508
5486,227885_1.wav,நவகிரகங்களில் சனி கிரக தோசத்திற்காக இந்த பைரவரை சைவர்கள் வணங்குகிறார்கள்.,8.508
5343,227885_2.wav,நவகிரகங்களில் சனி கிரக தோசத்திற்காக இந்த பைரவரை சைவர்கள் வணங்குகிறார்கள்.,9.276
5485,227886_1.wav,மேலும் மீதமுள்ள ஆட்டத்தில் அது மீண்டும் திரும்ப உள்ளே வராமலேயே போகலாம்.,8.252
5342,227886_2.wav,மேலும் மீதமுள்ள ஆட்டத்தில் அது மீண்டும் திரும்ப உள்ளே வராமலேயே போகலாம்.,8.252
5484,227887_1.wav,ஒவ்வொரு வேதத்துக்கும் நான்கு பாகங்கள் உண்டு.,5.308
5341,227887_2.wav,ஒவ்வொரு வேதத்துக்கும் நான்கு பாகங்கள் உண்டு.,4.924
5483,227888_1.wav,மேலவையை மீண்டும் அமைப்பதற்கான பணிகள் நடந்தன.,5.436
5673,227888_2.wav,மேலவையை மீண்டும் அமைப்பதற்கான பணிகள் நடந்தன.,6.8439999999999985
5672,227890_2.wav,காந்தாரி மிகுந்த துயருற்றாள்.,5.436
5480,227891_1.wav,இது இந்தியாவின் மிகப் பெரிய தொடர் கல்வி நிறுவனங்களுள் ஒன்றாகும்.,5.948
5671,227891_2.wav,இது இந்தியாவின் மிகப் பெரிய தொடர் கல்வி நிறுவனங்களுள் ஒன்றாகும்.,6.46
5479,227892_1.wav,உதாரணத்திற்கு பொறியியல் தரவுகள் மற்றும் பொருளியல் படிவங்கள் கூட தரவுத்தளங்களில் வைத்துக்கொள்ளமுடியும்.,10.812
5478,227893_1.wav,புற்றுநோயின் ஆரம்ப நிலையில் எந்த அறிகுறிகளும் தென்படுவதில்லை.,7.356
5670,227893_2.wav,புற்றுநோயின் ஆரம்ப நிலையில் எந்த அறிகுறிகளும் தென்படுவதில்லை.,6.332000000000002
5477,227894_1.wav,"இந்த இதழ்கள் பொதுவாக பக்கங்களுடன் அங்குலம் நீளம், அங்குலம் அகலம் உடையனவாக இருந்தன.",9.916
5669,227894_2.wav,"இந்த இதழ்கள் பொதுவாக பக்கங்களுடன் அங்குலம் நீளம், அங்குலம் அகலம் உடையனவாக இருந்தன.",8.508
5476,227895_1.wav,"சுப்பராயன் சிபிஐ – , , சி.",4.54
5475,227896_1.wav,அந்தளவுக்கு செங்கிஸ் கானின் ஒற்றர்கள் திறமையாகச் செயல்பட்டனர்.,7.484
5474,227897_1.wav,இந்த காலகட்டத்தில் வெளியான அனைத்து படங்களும் வணிகரீதியாக அதிக வெற்றி பெற்றன.,8.892000000000003
5473,227898_1.wav,இவர் உத்தரப் பிரதேசத்தின் அமைச்சரவையில் முதல் வரை பல துறைகளில் அமைச்சராக இருந்தார்.,8.252
5472,227899_1.wav,இம்மொழி ஏறத்தாழ ஐம்பத்தேழு ஆயிரம் மக்களால் பேசப்படுகிறது.,6.46
5156,227899_2.wav,இம்மொழி ஏறத்தாழ ஐம்பத்தேழு ஆயிரம் மக்களால் பேசப்படுகிறது.,4.924
5471,227900_1.wav,அவர் கிறித்தவப் பள்ளிகள் மற்றும் பயிற்சி முகாம்களில் கலந்து கொண்டார்.,6.716
5470,227901_1.wav,இம்மாவட்டத்திற்கு திருப்பாதிரிப்புலியூர் என்ற பெயரும் உள்ளது.,7.228
5668,227901_2.wav,இம்மாவட்டத்திற்கு திருப்பாதிரிப்புலியூர் என்ற பெயரும் உள்ளது.,7.1
5469,227902_1.wav,"வட்டி சேர்ந்த பின்னர் தவணையின் இறுதியில் கட்டணம் செலுத்தப்படுவதாயின், அந்த ஆண்டுத்தொகையை,அல்லதுஎன்பர்.",9.788
5667,227902_2.wav,"வட்டி சேர்ந்த பின்னர் தவணையின் இறுதியில் கட்டணம் செலுத்தப்படுவதாயின், அந்த ஆண்டுத்தொகையை,அல்லதுஎன்பர்.",7.74
5468,227903_1.wav,இல் மங்கை இதழ் மூலமாக தனது எழுத்துலகப் பணியைத் தொடங்கினார் அனுராதா.,8.252
5666,227903_2.wav,இல் மங்கை இதழ் மூலமாக தனது எழுத்துலகப் பணியைத் தொடங்கினார் அனுராதா.,6.716
5467,227904_1.wav,"சுந்தரராஜன், செந்தில், வெண்ணிறாடை மூர்த்தி, வினு சக்ரவர்த்தி, சின்னி ஜெயந்த், பாண்டு, தியாகு.",10.684
5665,227904_2.wav,"சுந்தரராஜன், செந்தில், வெண்ணிறாடை மூர்த்தி, வினு சக்ரவர்த்தி, சின்னி ஜெயந்த், பாண்டு, தியாகு.",9.916
5466,227905_1.wav,"முத்தொள்ளாயிரம் சேர, சோழ, பாண்டிய மன்னர்கள் மீது பாடப்பட்ட பாடல்கள் அடங்கிய நூல்.",8.508
5664,227905_2.wav,"முத்தொள்ளாயிரம் சேர, சோழ, பாண்டிய மன்னர்கள் மீது பாடப்பட்ட பாடல்கள் அடங்கிய நூல்.",7.612
5465,227906_1.wav,மன்னன் என்பதால் வசதியான வாழ்க்கை வாழவில்லை.,5.436
5663,227906_2.wav,மன்னன் என்பதால் வசதியான வாழ்க்கை வாழவில்லை.,5.052
5464,227907_1.wav,மனித உரிமைகளைப் பாதுகாக்கப்படும் என்றும் அரசமைப்புச் சட்டத்தில் எழுதி வைத்தார்.,7.74
5662,227907_2.wav,மனித உரிமைகளைப் பாதுகாக்கப்படும் என்றும் அரசமைப்புச் சட்டத்தில் எழுதி வைத்தார்.,8.124
5463,227908_1.wav,"இந்த அணியானது, டீம் ஜீ கிராஸ் ஹோண்டா என அறியப்படுகிறது.",7.1
5661,227908_2.wav,"இந்த அணியானது, டீம் ஜீ கிராஸ் ஹோண்டா என அறியப்படுகிறது.",6.204
5462,227909_1.wav,இரண்டாவது ஆட்டப்பகுதியில் பந்துகளில் ஓட்டங்கள் எடுத்தார்.,7.1
5660,227909_2.wav,இரண்டாவது ஆட்டப்பகுதியில் பந்துகளில் ஓட்டங்கள் எடுத்தார்.,6.46
5461,227910_1.wav,இது ஆயிரம் ஆண்டுகள் தாங்கும் சக்தியை படைத்தது என்றும் கூறப்படுகிறது.,7.228
5659,227910_2.wav,இது ஆயிரம் ஆண்டுகள் தாங்கும் சக்தியை படைத்தது என்றும் கூறப்படுகிறது.,6.587999999999999
5460,227911_1.wav,இந்நூலின் மூலமும் தமிழ் மொழிபெயர்ப்பும் சிறையிலேயே உருவானவை.,6.587999999999999
5658,227911_2.wav,இந்நூலின் மூலமும் தமிழ் மொழிபெயர்ப்பும் சிறையிலேயே உருவானவை.,7.356
5459,227912_1.wav,ஒருவர் பலன் பெறுவதற்காக.,4.54
5657,227912_2.wav,ஒருவர் பலன் பெறுவதற்காக.,5.052
5458,227913_1.wav,அவரது உடல் தரையில் விழாதபடி அம்புகள் தாங்கிக்கொண்டு இருந்தன.,6.716
5656,227913_2.wav,அவரது உடல் தரையில் விழாதபடி அம்புகள் தாங்கிக்கொண்டு இருந்தன.,6.204
5457,227914_1.wav,சினிமா பிரபலங்கள் அடங்கிய பஞ்சாபி ஹிந்து குடும்பத்தில் மும்பையில் ரித்திக் அவர்கள் பிறந்தார்.,8.892000000000003
5655,227914_2.wav,சினிமா பிரபலங்கள் அடங்கிய பஞ்சாபி ஹிந்து குடும்பத்தில் மும்பையில் ரித்திக் அவர்கள் பிறந்தார்.,7.74
5456,227915_1.wav,"நவம்பரில், அவர் ஒருநாள் போட்டிகளிலும், இருபது ஓவர் போட்டிகளிலும் சராசரியாக.",7.74
5455,227916_1.wav,அவருக்கு பின் அவரது மகன் பால் வின்சென்ட் அவரது நிறுவனங்களுக்கு பொறுப்பேற்றார்.,7.612
5654,227916_2.wav,அவருக்கு பின் அவரது மகன் பால் வின்சென்ட் அவரது நிறுவனங்களுக்கு பொறுப்பேற்றார்.,6.972
5454,227918_1.wav,இது கேஸில் ஸ்ட்ரீட்டின் உச்சியில் அமைந்துள்ளது.,6.204
5453,227919_1.wav,பில்லியன் என யூபிஎஸ் அறிவித்தது.,4.54
5452,227920_1.wav,இது இரும்பினால் செய்யப்படுகிறது.,4.284
5128,227920_2.wav,இது இரும்பினால் செய்யப்படுகிறது.,9.02
5451,227921_1.wav,இவ் விழாவை சிறப்பித்து பெருமாளின் அருளை பெற.,5.052
5127,227921_2.wav,இவ் விழாவை சிறப்பித்து பெருமாளின் அருளை பெற.,6.587999999999999
5126,227922_1.wav,கோட்டைக்கு உள்ளே வர மூன்று வாயில்கள் உள்ளன.,5.564
5125,227923_1.wav,எனினும் இக்கருத்து விவாதிக்கபடுகின்றது.,5.308
5450,227923_2.wav,எனினும் இக்கருத்து விவாதிக்கபடுகின்றது.,5.052
5124,227924_1.wav,"கோயபெல்ஸ், இட்லரின் இறுதி நாட்களில் அவர் இறக்கும் வரை உடனிருந்தார்.",7.484
5123,227925_1.wav,இந்திப்பாடல்களில் இந்தி வாசனையும் குறைகிறது.,5.308
4331,227928_1.wav,ஆம் ஆண்டில் தேர்வுத் துடுப்பாட்டப் போட்டிகளில் அறிமுகமானார்.,8.38
4330,227929_1.wav,வைரமுத்து எழுதிய ஆறு பாடல்களும் ஆம் ஆண்டு வெளியானது.,7.996
4329,227930_1.wav,இவ்விழப்பைக் குறைக்க உயர் அழுத்த மின் பரிமாற்றல் பயன்படுத்தப்படுகிறது.,7.612
4328,227931_1.wav,சேஎய் என்பவன் முருகன்.,5.052
4327,227932_1.wav,மனித வள மேலாண்மை பல வழிமுறைகளைக் கொண்டுள்ளது.,8.124
